,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
40,1.0,1.0,2.0,,YB 3690,0-AllShips,,204.1,,,,,0.0,0.0,,,,204.1,0.0,,-7.728478,2.0,113.226787,525500417,Km Dinasty 66,15-NotDefined,,,,,,,,,,2.6,,,,"""2023-01-08T05:23:35.000Z""",1673155415,30-Fishing,,,,POINT (113.226787 -7.728478),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
41,79.0,8.0,15.0,Aarhus Flydedok A/S - late,LADO8,0-AllShips,Det Norske Veritas,266.1,Norway,3546.0,Nofro,5.6,5.4,4030200.0,,Norway (Nis),3625.0,268.0,8915536.0,ALESUND,62.279378,93.0,5.50691,257308000,Silver Crystal,0-Underway(Engine),,Fjord Shipping AS-Maaloy,Fjord Shipping AS-Maaloy,Gard,Bergen                                ,Propeller : Controllable Pitch,,,,9.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:45:00.000Z""",1677869100,7-Cargo,1990-09-23,12.0,,POINT (5.50691 62.279378),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
42,115.0,18.0,24.0,Shin Kochi,3ENZ8,0-AllShips,Nippon Kaiji Kyokai,50.2,Hong Kong,16210.0,Usmsy,8.325,4.7,2200830.0,,Panama,10186.0,300.0,9694866.0,NEW ORLEANS,29.628712,136.0,-89.9125,371210000,Century Bright,5-Moored,4597214C,Dowa Line America Co Ltd,Hiong Guan Navegacion Co Ltd,Britannia P&I,Panama,Propeller : Fixed Pitch,,,Other Cargo Ship,0.1,S,In Service/Commission,Bulk Carrier,"""2023-03-03T18:43:12.000Z""",1677868992,7-Cargo,2014-01-30,13.8,DHE,POINT (-89.9125 29.628712),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
43,97.0,8.0,16.0,,5IM 352,0-AllShips,,0.0,,,Gadani,,4.5,3111300.0,,,,88.0,8223268.0,ASH SHARIQAH,25.0269,106.0,66.710755,677025200,Trident Bird,15-NotDefined,,,,,,,,,,0.1,,,,"""2022-03-13T14:09:00.000Z""",1647180540,8-Tanker,,,,POINT (66.710755 25.0269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.0,0.0,0.0,Caraquet Industrie Marine Ltee,CFD4700,0-AllShips,,320.1,Canada,193.0,,3.353,0.0,2460.0,,Canada,180.0,4.0,9046552.0,LUNENBURG,44.375247,0.0,-64.308427,316002518,Oceanprovider1,0-Underway(Engine),813868,True North Salmon Co Ltd,True North Salmon Co Ltd,Shipowners' Club,"Caraquet, NB",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:45:16.000Z""",1677869116,30-Fishing,1991-06-00,10.0,SH,POINT (-64.308427 44.375247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,85.0,3.0,16.0,Weihai Donghai Shipyard Co Ltd,BBIT7,0-AllShips,,126.7,China,,Quanzhou,0.0,6.4,1291200.0,,"China, People's Republic Of",3563.0,122.0,0.0,,26.010657,106.0,137.839175,412331208,Fv.luweiyuanyuyun777,0-Underway(Engine),371002201511001,Weihai Huanhai Aquatic,  Unknown,Unknown,"Weihai, Shandong","Propeller : Yes, Type Unknown",,,,12.5,S,In Service/Commission,Fish Carrier,"""2023-03-03T17:07:25.000Z""",1677863245,9-Other,0000-00-00,0.0,SH,POINT (137.839175 26.010657),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
46,113.0,9.0,24.0,,V7YT9,0-AllShips,,316.0,,,Alang,,6.0,5100430.0,,,,297.0,8311106.0,ALGER,21.387458,144.0,72.174382,538004733,Ice Rose,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-05-14T15:43:23.000Z""",1621007003,7-Cargo,,,,POINT (72.174382 21.387458),233.0,8480.0,Indian Exclusive Economic Zone,2128.0,200NM,2128.0,India,IND,India,0.0,0.0,,,,0.0,0.0,,,,76.08532,14.598,8480.0,1659487.0,IND,,,356.0,,,356.0,,
47,34.0,7.0,9.0,Miho Shimizu,UBOP,0-AllShips,Russian Maritime Register,347.5,Russia,422.0,Ome,3.47,5.5,2230800.0,,Russia,713.0,338.0,8817186.0,PETROPAVLOVSK,52.403662,56.0,155.399067,273393960,Reefer,0-Underway(Engine),,Vostokrybprom Ltd,Vostokrybprom Ltd,Unknown,Vladivostok,Propeller : Fixed Pitch,,,,6.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:33:50.000Z""",1677868430,30-Fishing,1988-11-16,0.0,SH,POINT (155.399067 52.403662),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
48,,,,Ocean Ship Tanjungpinang,,,,0.0,Indonesia,,,0.0,,,,Indonesia,55.0,0.0,8541244.0,,99.0,,199.0,525019200,SENTOSA 9,,2000 Gga No. 3366/L,Angkutan Laut Bintan Global,Angkutan Laut Bintan Global,Unknown,Tanjungpinang,"Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Passenger Ship,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,0.0,,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10.0,5.0,8.0,Aas Mekaniske Verksted AS,LHNT,9-NoInfo,,133.5,Norway,330.0,Tlf 90883220,0.0,4.8,12070700.0,,Norway,265.0,8.0,9121778.0,BERGEN,60.22128,27.0,6.139067,259301000,Hauglaks,0-Underway(Engine),,Kerko Process AS,Kerko Shipping AS,Gard,Bergen,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:53:38.000Z""",1677869618,7-Cargo,1995-08-25,0.0,SH,POINT (6.139067 60.22128),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
50,95.0,7.0,16.0,Kyokuyo Shipyard Corp,3FWC9,0-AllShips,Nippon Kaiji Kyokai,11.2,South Korea,5437.0,Us Dut,7.114,4.9,3041500.0,,Panama,4513.0,20.0,9227601.0,MANTA,50.963873,120.0,-165.18778,357058000,No.2 Pohah,0-Underway(Engine),4535213A,Oswego Ltd,Boyang Ltd,Korea P&I Club,Panama,Propeller : Fixed Pitch,,,,12.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:35:50.000Z""",1677868550,7-Cargo,2000-03-15,15.8,,POINT (-165.18778 50.963873),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
51,116.0,12.0,20.0,,D5MO2,0-AllShips,,285.4,,,Chittagong Banglades,,6.0,5150000.0,,,,284.0,8312655.0,BALBOA,36.995255,148.0,126.754275,636017752,Wei Shun,0-Underway(Engine),,,,,,,,,,2.5,,,,"""2021-07-05T10:16:18.000Z""",1625480178,7-Cargo,,,,POINT (126.754275 36.995255),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
52,66.0,12.0,16.0,Kochi (Kaisei),UHJK,0-AllShips,Russian Maritime Register,156.7,Russia,3930.0,Okhotsk Sea,6.568,5.5,2281200.0,,Russia,3235.0,245.0,8210247.0,PETROPAVLOVSK,55.39723,92.0,151.056417,273358410,Bukhta Asacha,0-Underway(Engine),,Dilmas Co Ltd,Dilmas Co Ltd,Ingosstrakh Insurance,Korsakov,Propeller : Fixed Pitch,427304563.0,,,0.8,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:18.000Z""",1677868638,7-Cargo,1982-09-30,14.0,,POINT (151.056417 55.39723),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
53,34.0,2.0,8.0,Watanabe Nagasaki,JD4217,0-AllShips,Flag authority,279.7,Japan,210.0,,3.355,0.0,0.0,,Japan,266.0,232.8,0.0,KARATSU,33.357533,56.0,129.433648,431009992,Kiyomaru No.81,15-NotDefined,142993,Ito Shoten KK,  Unknown,Unknown,"Fukuoka, Fukuoka","Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T08:16:20.000Z""",1677831380,30-Fishing,2017-03-30,0.0,SH,POINT (129.433648 33.357533),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
54,62.0,9.0,16.0,ATG Giurgiu Shipyard Srl,LDZY,0-AllShips,,64.3,Norway,4500.0,Heroey,0.0,7.0,3041800.0,,Norway,3407.0,57.0,9793674.0,BODO,63.032028,80.0,7.195105,258489000,Steinar Olaisen,0-Underway(Engine),,Sjotrans AS,Nova Sea AS,Unknown,Sandnessjoen,"Propeller : Yes, Type Unknown",,,,11.3,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:51:44.000Z""",1677869504,7-Cargo,2016-10-00,0.0,SH,POINT (7.195105 63.032028),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
55,115.0,13.0,21.0,Shin Kurushima Onishi,A8OL6,0-AllShips,Lloyd's Register,21.0,Netherlands,11540.0,Cd Mat,9.417,7.3,2111400.0,,Liberia,9070.0,21.0,8920141.0,BOMA,-5.86,148.0,13.43,636013651,Fuji Bay,5-Moored,13651,Seatrade Reefer Chartering NV,Seatrade Groningen BV,Skuld,Monrovia                              ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T13:46:15.000Z""",1677851175,7-Cargo,1990-07-30,17.2,DBE,POINT (13.43 -5.86),41.0,8478.0,Angolan Exclusive Economic Zone,2150.0,200NM,2150.0,Angola,AGO,Angola,0.0,0.0,,,,0.0,0.0,,,,11.03537,-11.7011,8478.0,495866.0,AGO,,,24.0,,,24.0,,
56,30.0,4.0,8.0,Kirova - Khabarovsk - USR,UHSV,Unknown,Russian Maritime Register,-1.0,Russia,523.0,Rus Nevelsk,4.461,4.4,2080900.0,,Russia,683.0,-1.0,8730089.0,NEVELSK,46.685217,50.0,141.856127,273895510,Druzhba,0-Underway(Engine),883956,Promflot Co Ltd,Promflot Co Ltd,Shipowners' Club,Nevelsk,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T12:21:55.000Z""",1677846115,0-Unknown,0000-00-00,11.3,SH,POINT (141.856127 46.685217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,102.0,5.0,18.0,Minaminippon Shbldg - Shitanoe,3ECZ6,9-NoInfo,Panama Maritime Documentation,231.8,Taiwan,6044.0,Bangkok,7.164,5.4,11151515.0,,Panama,6049.0,193.0,7908976.0,BANGKOK,13.571017,137.0,100.57505,374317000,Tai Fu No.1,5-Moored,4722715A,Sun Victory Shipping SA,Sun Big Shipping SA,Unknown,Panama,Propeller : Fixed Pitch,,,,0.0,T,To Be Broken Up,Refrigerated Cargo Ship,"""2022-12-08T03:09:49.000Z""",1670468989,7-Cargo,1979-07-26,17.5,,POINT (100.57505 13.571017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.0,0.0,0.0,,YBMD2,0-AllShips,,42.0,,,,,0.0,0.0,,,,42.0,0.0,JAKARTA,-5.899567,0.0,106.952552,525700053,Papua Jaya Karya,15-NotDefined,,,,,,,,,,5.8,,,,"""2023-02-14T23:31:43.000Z""",1676417503,7-Cargo,,,,POINT (106.952552 -5.899567),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
59,120.0,12.0,24.0,AESA - Seville,HOGN,0-AllShips,Overseas Marine Certification,253.4,China,12714.0,Pusan,9.115,7.8,2271200.0,,Panama,11658.0,335.0,8816156.0,PUSAN,30.156697,158.0,122.251432,351020000,Shun Ze Leng 6,1-AtAnchor,5156120,Hong Kong Tian Cheng Intl Ship,  Unknown,Unknown,Panama,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:34:47.000Z""",1677868487,7-Cargo,1990-01-22,20.0,,POINT (122.251432 30.156697),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
60,111.0,15.0,22.0,Korea Shbldg & Eng - Busan,C6FR8,0-AllShips,Registro Italiano Navale,171.0,Costa Rica,11998.0,Cristobal Pa,9.73,7.1,3060700.0,,Bahamas,9749.0,167.0,8408894.0,WILMINGTON,20.627833,149.0,-74.070167,311087000,Mv Tropical Star,0-Underway(Engine),8000369,Tropical Fruit Americas LLC,Dole Food Co,Gard,Nassau                                ,Propeller : Fixed Pitch,33108715.0,,,15.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:04:43.000Z""",1677866683,7-Cargo,1986-07-26,20.0,,POINT (-74.070167 20.627833),107.0,8406.0,Cuban Exclusive Economic Zone,8637.0,200NM,8637.0,Cuba,CUB,Cuba,0.0,0.0,,,,0.0,0.0,,,,-81.5305,21.60004,8406.0,352259.0,CUB,,,192.0,,,192.0,,
61,93.0,14.0,17.0,Kyokuyo Shipyard Corp,D7JO,0-AllShips,Korean Register,303.2,South Korea,5960.0,Us Dut,7.53,4.8,2180200.0,,"Korea, South",4546.0,214.0,9698343.0,DUTCH HARBOR,53.8535,121.0,-166.582667,441904000,No.2 Jochoh,1-AtAnchor,JJR-191058,Khana Marine Ltd,Boyang Ltd,Korea P&I Club,Jeju,Propeller : Fixed Pitch,,,Other Cargo Ship,0.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:47:10.000Z""",1677869230,7-Cargo,2013-10-12,15.5,,POINT (-166.582667 53.8535),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
62,77.0,8.0,16.0,Aarhus Flydedok A/S - late,LAHO6,0-AllShips,Registro Italiano Navale,9.1,Norway,4240.0,Fotho,6.0,4.6,3011200.0,,Norway (Nis),3817.0,296.0,9140944.0,TORSHAVN,62.00376,98.0,-6.7613,257951000,Silver Bergen,5-Moored,,Silver Green TC AS,Fjord Shipping AS-Maaloy,Gard,Bergen                                ,Propeller : Controllable Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:43:23.000Z""",1677869003,7-Cargo,1996-11-00,15.5,,POINT (-6.7613 62.00376),78.0,8435.0,Faeroe Exclusive Economic Zone,3297.0,200NM,2157.0,Faeroe,FRO,Denmark,0.0,0.0,,,,0.0,0.0,,,,-6.9969,62.5946,8435.0,265632.0,DNK,,,208.0,,,234.0,,
63,75.0,9.0,12.0,Cochrane Selby,TJMC779,0-AllShips,International Naval Surveys,5.9,Panama,1815.0,Gm Bjl,5.214,4.0,3021100.0,,Cameroon,2009.0,333.0,7813925.0,TEMA,13.441685,90.0,-16.550142,613292000,Saly Reefer,1-AtAnchor,,West Coast Frozen Fish SA,Fishing & Cargo Services SA,British Steamship,Kribi,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:50:14.000Z""",1677869414,7-Cargo,1979-07-12,13.5,,POINT (-16.550142 13.441685),79.0,8370.0,Gambian Exclusive Economic Zone,2113.0,200NM,2113.0,Gambia,GMB,Gambia,0.0,0.0,,,,0.0,0.0,,,,-18.38751,13.32867,8370.0,23097.0,GMB,,,270.0,,,270.0,,
64,72.0,8.0,17.0,Hellenic Shyds.,UFWZ,0-AllShips,Russian Maritime Register,0.0,Russia,3750.0,,7.201,6.6,2460.0,,Russia,4295.0,55.0,8516615.0,VLADIVOSTOK,43.080483,103.0,132.31732,273311860,Progress,5-Moored,,Transrefflot LLC,Yuzhmorrybflot JSC,Unknown,Nakhodka,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:50:34.000Z""",1677869434,9-Other,1987-05-28,16.8,,POINT (132.31732 43.080483),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
65,107.0,11.0,24.0,Hashihama Shbldg - Tadotsu,C6FC2,9-NoInfo,Lloyd's Register,46.9,Sweden,14933.0,Ec Pbo,10.025,6.0,3040200.0,,Bahamas,12348.0,46.0,8706789.0,BAHIA DE MATARANI,-3.701275,145.0,-80.968685,311001067,Ice Glacier,0-Underway(Engine),7001395,Cool Carriers AB,  Unknown,Thomas Miller Specialty,Nassau,Propeller : Fixed Pitch,,,Other Cargo Ship,14.6,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:46:11.000Z""",1677869171,7-Cargo,1988-03-17,18.8,,POINT (-80.968685 -3.701275),16.0,8432.0,Peruvian Exclusive Economic Zone,2257.0,200NM,2257.0,Peru,PER,Peru,0.0,0.0,,,,0.0,0.0,,,,-78.88478,-11.8994,8432.0,854698.0,PER,,,604.0,,,604.0,,
66,113.0,17.0,22.0,Mathias-Thesen-Werft VEB,UIQL,0-AllShips,Russian Maritime Register,49.7,Russia,10085.0,Fg,8.29,7.4,2210700.0,,Russia,12410.0,79.0,8701038.0,PETROPAVLOVSK,-3.733233,153.0,-100.974148,273429140,Vasiliy Poleshchuk,0-Underway(Engine),,Lodia LLC,Lodia LLC,Ingosstrakh Insurance,Vladivostok,Propeller : Fixed Pitch,,,,1.4,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:49:42.000Z""",1677869382,7-Cargo,0000-00-00,15.0,SH,POINT (-100.974148 -3.733233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,40.0,6.0,12.0,Zhejiang Jiaoshan Shiprepair,BZU4K,0-AllShips,,26.2,China,,,0.0,0.0,0.0,,"China, People's Republic Of",1296.0,26.2,0.0,HAIMEN,28.254375,60.0,121.547027,412440253,Fu Yuan Yu Leng 16,15-NotDefined,3500002013090014,Fujian Wantong Fishery Co Ltd,Fujian Wantong Fishery Co Ltd,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,7.1,S,In Service/Commission,Fishing Support Vessel,"""2022-12-06T07:34:03.000Z""",1670312043,30-Fishing,0000-00-00,0.0,,POINT (121.547027 28.254375),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
68,19.0,2.0,8.0,,WDC8769,0-AllShips,,286.1,,,Excursion Inlet,,3.0,7240630.0,,,,9.3,7308322.0,BELLINGHAM,48.754103,25.0,-122.506232,366688750,Westward,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2022-10-09T22:33:48.000Z""",1665354828,30-Fishing,,,,POINT (-122.506232 48.754103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,78.0,3.0,16.0,,C6VN6,0-AllShips,,0.0,,,Klaipeda,,5.7,12132300.0,,,,102.0,9140956.0,SZCZECIN,55.65677,98.0,21.156398,309146000,Samskip Glacier,5-Moored,,,,,,,,,,0.0,,,,"""2021-12-14T08:25:37.000Z""",1639470337,7-Cargo,,,,POINT (21.156398 55.65677),213.0,5684.0,Lithuanian Exclusive Economic Zone,2156.0,200NM,2156.0,Lithuania,LTU,Lithuania,0.0,0.0,,,,0.0,0.0,,,,20.36412,55.75527,5684.0,6832.0,LTU,,,440.0,,,440.0,,
70,78.0,10.0,16.0,,UCFB,0-AllShips,,245.2,,,,,5.0,12120000.0,,,,399.0,8812796.0,VLADIVOSTOK,43.107233,105.0,131.903263,273395480,Nauta,5-Moored,,,,,,,,,,0.0,,,,"""2022-12-13T21:49:23.000Z""",1670968163,7-Cargo,,,,POINT (131.903263 43.107233),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
71,0.0,0.0,0.0,,9999999,9-NoInfo,,213.8,,,,,0.0,0.0,,,,213.8,0.0,PROBOLINGGO,-8.052198,0.0,137.772003,525099999,Kmn Indah Samudra,15-NotDefined,,,,,,,,,,0.3,,,,"""2023-03-01T16:36:40.000Z""",1677688600,0-Unknown,,,,POINT (137.772003 -8.052198),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
72,110.0,6.0,19.0,Zhejiang Zhenghe Shipbuilding,HP8206,0-AllShips,China Classification Society,177.2,Hong Kong,9750.0,Vn Ngh,7.0,6.8,3051800.0,,Panama,6454.0,162.0,9467914.0,KAWASAKI KO,21.9138,129.0,115.861473,353628000,Peace Grace,0-Underway(Engine),4535913B,Qingdao Marine Shipping Co Ltd,Go-Wide Shipping Holding Ltd,Steamship Mutual,Panama,Propeller : Fixed Pitch,,,,1.5,S,In Service/Commission,Bulk Carrier,"""2023-03-03T14:58:16.000Z""",1677855496,7-Cargo,,12.7,,POINT (115.861473 21.9138),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
73,21.0,6.0,12.0,Rigas Buvetava,LCLO,0-AllShips,,30.4,Norway,1460.0,Harbour Breton,4.9,4.0,2161700.0,,Norway,1220.0,29.0,9521801.0,ST JOHN'S,47.503282,57.0,-55.779625,259385000,Viktoria Viking,0-Underway(Engine),,Intership AS,Intership AS,Unknown,Rorvik,Propeller : Fixed Pitch,,,,5.6,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:53:25.000Z""",1677869605,7-Cargo,2009-03-03,14.0,SH,POINT (-55.779625 47.503282),137.0,8493.0,Canadian Exclusive Economic Zone,2169.0,200NM,2169.0,Canada,CAN,Canada,0.0,0.0,,,,0.0,0.0,,,,-89.94201,68.58777,8493.0,5740544.0,CAN,,,124.0,,,124.0,,
74,51.0,4.0,11.0,Miyoshi Shipbuilding Co Ltd,UBNI6,0-AllShips,,153.5,Russia,1167.0,Bse,4.001,4.6,2280200.0,,Russia,1221.0,49.0,7929786.0,PETROPAVLOVSK,60.411362,69.0,169.389825,273358660,Bukhta Natalii,1-AtAnchor,,Morskoy Transport LLC,Morskoy Transport LLC,Unknown,Vladivostok,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:23.000Z""",1677868643,7-Cargo,1980-07-17,12.0,,POINT (169.389825 60.411362),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
75,25.0,4.0,8.0,Kanbara,V3MN,0-AllShips,,209.6,Singapore,,Nantong,0.0,3.1,9021300.0,,Belize,179.0,209.6,9067893.0,KAMSAR,10.656052,34.0,-14.632152,312448000,Winning Harmony 8,0-Underway(Engine),622210280,Winning Atlantic Logistic Pte,Winning International Group,Unknown,,Propeller : Z Type,,,,6.5,S,In Service/Commission,Tug,"""2023-03-03T18:50:20.000Z""",1677869420,52-Tug,1993-09-00,14.0,SH,POINT (-14.632152 10.656052),126.0,8472.0,Guinean Exclusive Economic Zone,2122.0,200NM,2122.0,Guinea,GIN,Guinea,0.0,0.0,,,,0.0,0.0,,,,-15.62051,9.18114,8472.0,102163.0,GIN,,,324.0,,,324.0,,
76,0.0,0.0,0.0,Nagasaki,,0-AllShips,Flag authority,312.9,Japan,,,3.71,0.0,0.0,,Japan,375.0,312.9,0.0,ISHINOMAKI KO,35.844615,0.0,141.094222,431072000,Soho Maru No.26,15-NotDefined,142225,Fukushima Gyogyo,Fukushima Gyogyo,Unknown,"Hachinohe, Aomori","Propeller : Yes, Type Unknown",,,,0.7,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:49:37.000Z""",1677869377,30-Fishing,2014-05-18,0.0,SH,POINT (141.094222 35.844615),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
77,69.0,7.0,15.0,,T8A3644,0-AllShips,,-1.0,,,Chattogram Bd,,4.6,8041500.0,,,,85.8,8319031.0,MONTEVIDEO,22.44041,93.0,91.728987,511100490,Da Feng,1-AtAnchor,,,,,,,,,,0.0,,,,"""2021-08-14T10:49:18.000Z""",1628938158,7-Cargo,,,,POINT (91.728987 22.44041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
